epoch,generator and encoder train loss,discriminator train loss,generator and encoder val loss,discriminator val loss
0,1.9377803138539762,1.2797234853108723,1.7440218329429626,1.1018595471978188
1,1.5874260301831402,1.0906314452489216,1.5055415332317352,1.0076497420668602
2,1.3138033030908318,1.0221256216367085,1.1196193769574165,1.0622065365314484
3,1.0795877289168443,1.1058241526285808,1.0170411616563797,1.2066943049430847
4,1.073851682717287,1.1906096935272217,1.0063381902873516,1.2015856876969337
5,1.0056757353529144,1.2056266864140828,0.9787465184926987,1.22925965487957
6,0.961872078949892,1.225347876548767,0.918749026954174,1.1935518234968185
7,0.9653858006755008,1.195844570795695,0.9143492318689823,1.1797119677066803
8,0.9612423324886756,1.1988215049107869,0.9127403497695923,1.1747243627905846
9,0.932178501086899,1.191315491994222,0.9412087015807629,1.1514308750629425
10,0.9445305843896503,1.205715258916219,0.9016626216471195,1.1272336468100548
11,0.9445107964020741,1.117626706759135,0.9578916132450104,1.108908973634243
12,0.9605252674863308,1.1067236264546711,0.9717703722417355,1.053946077823639
13,0.9914169900024994,1.0525319576263428,0.9492447935044765,1.043606661260128
14,0.9988715324220778,1.0344050725301106,1.0398587025702,1.0077228993177414
15,1.0250827722911593,0.9869510730107626,1.0302906185388565,0.9840712770819664
16,1.0163483370708515,1.003077208995819,1.0051049292087555,0.9892600886523724
17,1.0102951745443707,1.0072932243347168,0.9717043973505497,1.006423994898796
18,1.0026586810244789,1.010888675848643,0.9914219826459885,0.9871872067451477
19,1.0346673379970501,0.9834821621576945,1.0478274635970592,0.9632486589252949
20,1.0325346181664286,0.9710513949394226,1.056664727628231,0.945199329406023
21,1.0389070375056206,0.9472375512123108,1.0592980906367302,0.9170581065118313
22,1.0694602418549453,0.9126174449920654,1.0493756532669067,0.8977151736617088
23,1.0871275708645205,0.8699726462364197,1.073340430855751,0.8617492765188217
24,1.0785436984858936,0.8748427629470825,1.0117731280624866,0.8351199999451637
25,1.1105284215528755,0.8384124239285787,1.1430828496813774,0.7955829501152039
26,1.1647056401530398,0.7835787137349447,1.1423581764101982,0.7682372219860554
27,1.1504974833017663,0.8004828294118246,1.0932990163564682,0.7571834698319435
28,1.1543457508087158,0.7884476979573568,1.1909739896655083,0.7316878214478493
29,1.1839918471589874,0.746419370174408,1.1626030653715134,0.7250342108309269
30,1.2233763767194143,0.7380615472793579,1.211583748459816,0.6935967840254307
31,1.2055786108668847,0.7371626893679301,1.2200001701712608,0.7038283906877041
32,1.2615409817876695,0.694482167561849,1.1878510937094688,0.7021076753735542
33,1.265688799604585,0.7130043506622314,1.2153702974319458,0.7047345377504826
34,1.1918929453137554,0.7467186649640402,1.187643364071846,0.7061676345765591
35,1.2503836154937744,0.6734283963839213,1.293661154806614,0.6952958591282368
36,1.2742092865931838,0.710033118724823,1.374592900276184,0.7053596526384354
37,1.2299819656565218,0.6981011033058167,1.2424358278512955,0.6940830573439598
38,1.3201515553872796,0.6646023392677307,1.302446410059929,0.7067086361348629
39,1.2176234435431565,0.7212693889935812,1.2030423656105995,0.6885793209075928
40,1.2905300161506557,0.6629107197125753,1.3307848423719406,0.6891960576176643
41,1.2453148365020752,0.6981085538864136,1.1766397058963776,0.6847911179065704
42,1.2906165349332592,0.6793148914972941,1.2499103471636772,0.6712803579866886
43,1.2766807728175875,0.6978417038917542,1.2099320143461227,0.6686510853469372
44,1.36538973639283,0.6478274265925089,1.2140517011284828,0.6735922396183014
45,1.279699739021591,0.6478315790494283,1.1887282133102417,0.6747834980487823
46,1.3235636421396761,0.6492363015810648,1.3288981840014458,0.6667416654527187
47,1.2195834781550154,0.7454665501912435,1.2530349418520927,0.6680334769189358
48,1.2977640010133575,0.6709980368614197,1.240809865295887,0.6820454895496368
49,1.2730138256580015,0.7075627446174622,1.33003531396389,0.6826276667416096
