epoch,generator and encoder train loss,discriminator train loss,generator and encoder val loss,discriminator val loss
0,2.4819740653038025,7.7438695430755615,1.9604206681251526,2.8663077
1,1.9813302159309387,6.023311138153076,2.7578065395355225,2.6659458
2,2.218135356903076,5.142144680023193,2.3508697748184204,2.41425
3,2.1003806591033936,4.740010738372803,2.15058833360672,2.276853
4,2.1373231410980225,3.9720109701156616,2.0786908864974976,1.7310344
