epoch,generator and encoder train loss,discriminator train loss,generator and encoder val loss,discriminator val loss
0,2.0103012323379517,2.9520221948623657,2.1713144183158875,1.1387672
1,2.5396628379821777,2.2408536672592163,2.263648748397827,0.96050197
2,2.1658236384391785,1.7975647449493408,2.337679624557495,0.9488093
3,2.4539592266082764,1.5438130497932434,2.8765965700149536,0.6371621
4,2.9631636142730713,1.496059536933899,3.310326337814331,0.6331192
